city,country,id,latitude,longitude,name,state,zip
Berkeley,US,CA2543,37.8792,-122.2656,"Memories of Besa Rescue, Inc.",CA,94709
Sonora,US,CA1251,37.9761,-120.3808,Sonora Cat Rescue,CA,95370
Sonora,US,CA249,37.9761,-120.3808,Friends of the Animal Community,CA,95370
Berkeley,US,CA280,37.8679,-122.297,Berkeley Humane,CA,94710
Berkeley,US,CA412,37.8679,-122.297,Berkeley Animal Care Services,CA,94710
Berkeley,US,CA226,37.8659,-122.2853,Home At Last Animal Rescue,CA,94702
Dodson,US,MT87,48.3959,-108.2477,RezQ Dogs,MT,59524
Oakland,US,CA1725,37.8366,-122.2634,Compassionate Pet Sanctuary,CA,94609
Emeryville,US,CA2056,37.8314,-122.2842,PAW FUND,CA,94662
Oakland,US,CA2037,37.829,-122.2192,California Pit Bull Rescue,CA,94611
Oakland,US,CA2059,37.829,-122.2192,Paws Crossed Small Dog Rescue,CA,94611
Jamestown,US,CA71,37.9156,-120.4608,Humane Society of Tuolumne County,CA,95327
Jamestown,US,CA2511,37.9156,-120.4608,Tuolumne County Animal Shelter,CA,95327
Oakland,US,CA2289,37.8072,-122.2832,Feral Change,CA,94607
Oakland,US,CA1057,37.8044,-122.2697,Heartfelt Hound Rescue,CA,94604
Oakland,US,CA271,37.8029,-122.2092,Hopalong Animal Rescue,CA,94602
Oakland,US,CA935,37.8029,-122.2092,Maine Coon Adoptions (MCA),CA,94602
Oakland,US,CA2583,37.8029,-122.2092,The Power of Chi,CA,94602
Stockton,US,CA180,37.8333,-121.2168,Valley SPCA,CA,95208
Ogden,US,UT27,41.2642,-111.9784,Weber County Animal Services,UT,84404
Ogden,US,UT180,41.2642,-111.9784,Pack N' Pounce,UT,84404
Farr West,US,UT194,41.2642,-111.9784,Humane Society of Northern Utah,UT,84404
Harrisville,US,UT198,41.2642,-111.9784,Furever Friends Animal Oasis,UT,84404
San Francisco,US,CA1606,37.791,-122.4009,Golden Gate Labrador Retriever Rescue,CA,94104
Billings,US,MT106,45.7837,-108.5697,Freckles and Tomcat Rescue ,MT,59102
Oakland,US,CA714,37.7793,-122.2163,Oakland Animal Services,CA,94601
San Ramon,US,CA1973,37.7821,-121.9306,Love & Second Chances,CA,94582
San Francisco,US,CA277,37.7798,-122.4906,Asians for Humans Animals and Nature,CA,94121
San Francisco,US,CA1061,37.775,-122.4183,Give Me Shelter Cat Rescue,CA,94141
San Francisco,US,CA1287,37.775,-122.4183,Muttville Senior Dog Rescue,CA,94141
San Francisco,US,CA792,37.775,-122.4183,Grateful Dogs Rescue,CA,94141
San Francisco,US,CA1726,37.7738,-122.4114,Family Dog Rescue,CA,94103
San Francisco,US,CA326,37.7738,-122.4114,SF Animal Care & Control,CA,94103
Ogden,US,UT15,41.2231,-111.9731,Samoyed Rescue of Utah,UT,84412
Ogden,US,UT193,41.2231,-111.9731,Black Dog Walk,UT,84412
Manteca,US,CA2463,37.7975,-121.215,Hope For Animals International,CA,95337
Oakland,US,CA657,37.7627,-122.159,BAD RAP,CA,94605
Alameda,US,CA111,37.7591,-122.2505,Island Cat Resources & Adoption,CA,94501
Alameda,US,CA301,37.7591,-122.2505,Friends of the Alameda Animal Shelter,CA,94501
Alameda,US,CA1971,37.7591,-122.2505,West Coast Boxer Rescue,CA,94501
Alameda,US,CA2576,37.7591,-122.2505,Match Made in Heaven Animal Rescue,CA,94501
Oakland,US,CA560,37.756,-122.1883,East Bay SPCA- Oakland Adoption Center,CA,94621
San Francisco,US,CA534,37.7493,-122.4153,Rocket Dog Rescue,CA,94110
San Francisco,US,CA1021,37.7493,-122.4153,Wonder Cat Rescue,CA,94110
San Francisco,US,CA303,37.7493,-122.4153,Reunion Rescue,CA,94110
San Francisco,US,CA474,37.7493,-122.4153,Wonder Dog Rescue,CA,94110
Escalon,US,CA1123,37.7941,-120.9943,ESCALON ANIMAL SHELTER,CA,95320
Cody,US,WY30,44.5083,-109.0927,Park County Animal Shelter,WY,82414
Cody,US,WY57,44.5083,-109.0927,3 Dog Rescue,WY,82414
San Francisco,US,CA2175,37.7446,-122.481,DogZone Rescue,CA,94116
Billings,US,MT45,45.7766,-108.496,Rez Dog Rescue of Montana,MT,59101
Billings,US,MT46,45.7766,-108.496,Help for Homeless Pets,MT,59101
San Francisco,US,CA2292,37.7326,-122.3903,Palomacy Pigeon & Dove Adoptions,CA,94124
San Leandro,US,CA2381,37.7216,-122.1571,Nobody's Perfekt Dogs,CA,94577
Tracy,US,CA464,37.7399,-121.4298,People for Pets,CA,95376
Tracy,US,CA487,37.7399,-121.4298,East of Eden Canine Rescue,CA,95376
Tracy,US,CA717,37.7399,-121.4298,Animal Rescue of Tracy,CA,95376
Tracy,US,CA1911,37.7399,-121.4298,Amazing Greys Retired Racers,CA,95376
Tracy,US,CA2492,37.7399,-121.4298,Guardian's Light Dog Rescue,CA,95376
San Francisco,US,CA1832,37.7201,-122.4419,Animal Aware,CA,94112
San Francisco,US,CA1957,37.7201,-122.4419,Saving Grace Rescue Inc,CA,94112
San Francisco,US,CA2452,37.7201,-122.4419,4 Dogs Farm Rescue,CA,94112
Oakdale,US,CA1609,37.7737,-120.8473,Oakdale Equine Rescue,CA,95361
Oakdale,US,CA731,37.7737,-120.8473,City of Oakdale Animal Shelter,CA,95361
Oakdale,US,CA2279,37.7737,-120.8473,ASTRO Foundation,CA,95361
Dublin,US,CA1669,37.7138,-121.9327,East County Animal Shelter,CA,94568
Dublin,US,CA559,37.7138,-121.9327,East Bay SPCA- Dublin Adoption Center,CA,94568
Dublin,US,CA2160,37.7138,-121.9327,Dublin Creek Animal Foundation,CA,94568
Ripon,US,CA1050,37.7417,-121.1285,Niko Rescue Foundation,CA,95366
CASTRO VALLEY,US,CA1238,37.7029,-122.0787,"Dusty Paws Rescue, Inc.",CA,94546
Castro Valley,US,CA2280,37.7029,-122.0787,Adopt a Doggie,CA,94546
Brisbane,US,CA2529,37.6826,-122.4014,Mighty Mutts Rescue,CA,94005
Pleasanton,US,CA1710,37.6842,-121.9005,Rescue of Cairn Terrier Club of Northern California,CA,94588
Pleasanton,US,CA415,37.6842,-121.9005,Tri-Valley Animal Rescue,CA,94588
Livermore,US,CA1649,37.6831,-121.7678,East Bay Rabbit Rescue,CA,94550
Layton,US,UT137,41.0738,-111.9713,A New Beginning Animal Rescue,UT,84041
Layton,US,UT22,41.0738,-111.9713,Utah Critter Sanctuary & Ferret & Parrot Rescue Shelter inc.,UT,84041
Pleasanton,US,CA1707,37.6656,-121.876,Pleasanton Valley Humane Society,CA,94566
  Pleasanton,US,CA1775,37.6656,-121.876,Lucky Dog Rescue Inc,CA,94566
Pleasanton,US,CA2411,37.6656,-121.876,Forsaken Cats Rescue,CA,94566
Pleasanton,US,CA2494,37.6656,-121.876,Allie's Pals Cat Rescue,CA,94566
South San Francisco,US,CA2403,37.6547,-122.4067,TnT Small Animal Rescue,CA,94083
South San Francisco,US,CA1226,37.654,-122.4305,Camp Cocker Rescue,CA,94080
Hayward,US,CA678,37.6348,-122.064,Hayward Animal Services Bureau,CA,94544
Modesto,US,CA1313,37.6752,-121.0079,Greater California German Shepherd Rescue Inc,CA,95350
Modesto,US,CA1598,37.6715,-120.9597,Pupz N Palz Rescue,CA,95355
Fruit Heights,US,UT117,41.0329,-111.9243,Davis County Animal Services,UT,84037
Modesto,US,CA1110,37.6449,-120.9697,Stanislaus Animal Services Agency,CA,95354
Modesto,US,CA1970,37.6263,-121.0016,Cali_FID Parrot & Exotics Rescue Sanctuary,CA,95351
Burlingame,US,CA39,37.5716,-122.3627,Peninsula Humane Society & SPCA,CA,94010
Fremont,US,CA2220,37.5606,-122.0017,Woof Animal Rescue,CA,94536
San Mateo,US,CA2485,37.5384,-122.3032,A Better Chance Rescue,CA,94403
Fremont,US,CA1687,37.5284,-121.9715,The Perfect Dog,CA,94538
Fremont,US,CA683,37.5284,-121.9715,Tri-City Animal Shelter,CA,94538
Centerville,US,UT186,40.9299,-111.8782,Friends of Community-Cats Rescue,UT,84014
Pinedale,US,WY45,42.8659,-109.8618,Happy Endings Animal Rescue,WY,82941
Pinedale,US,WY74,42.8659,-109.8618,Town of Pinedale Animal Control,WY,82941
San Carlos,US,CA690,37.4971,-122.2665,Homeless Cat Network,CA,94070
Redwood City,US,CA1028,37.4825,-122.2113,Nine Lives Foundation,CA,94063
Redwood City,US,CA94,37.4825,-122.2113,Pets In Need,CA,94063
Redwood City,US,CA264,37.4623,-122.2324,Humanimal Connection Inc.,CA,94061
Redwood City,US,CA781,37.4623,-122.2324,Pound Puppy Rescue,CA,94061
Half Moon Bay,US,CA1519,37.4629,-122.4381,Companions In Waiting,CA,94019
West Valley City,US,UT84,40.6992,-112.0764,West Valley Animal Services,UT,84044
Turlock,US,CA1309,37.5102,-120.8341,Save A Spot Dalmatian Rescue,CA,95380
Menlo Park,US,CA1131,37.4539,-122.1811,NorCal German Shorthaired Pointer Rescue,CA,94026
Redwood City,US,CA2193,37.4517,-122.2572,"Whis-Purr Rescue, Inc.",CA,94062
Palo Alto,US,CA1044,37.4477,-122.1275,Palo Alto Animal Services,CA,94303
Patterson,US,CA1509,37.4801,-121.1292,Westside Animals for Adoption,CA,95363
Stanford,US,CA1092,37.4419,-122.1419,Calys Cats Feline Rescue,CA,94309
Palo Alto,US,CA1924,37.4419,-122.1419,Community Cat Rescue,CA,94302
Salt Lake City,US,UT70,40.7846,-111.9307,Utah Animal Adoption Center,UT,84116
Salt Lake City,US,UT173,40.7846,-111.9307,Canines With a Cause,UT,84116
Turlock,US,CA1225,37.4947,-120.8456,Friends of Turlock Animals,CA,95382
Milpitas,US,CA912,37.4381,-121.8928,Humane Society Silicon Valley,CA,95035
Stanford,US,CA222,37.42,-122.1626,Feline Friends Network,CA,94305
Mariposa,US,CA637,37.5635,-119.9516,SPCA of Mariposa County,CA,95345
Palo Alto,US,CA1437,37.4157,-122.127,Doggie Protective Services,CA,94306
Palo Alto,US,CA923,37.4157,-122.127,Peninsula CatWorks,CA,94306
West Valley,US,UT178,40.6873,-112.0067,Hearts 4 Paws,UT,84120
Salt Lake City,US,UT79,40.7608,-111.8903,Utah Animal Advocacy Foundation,UT,84165
Salt Lake City,US,UT183,40.7608,-111.8903,Rescue Rovers Dog Adoptions,UT,84171
Sunnyvale,US,CA2340,37.4003,-122.0019,Guardian Angels International Rescue,CA,94089
Sunnyvale,US,CA958,37.38961,-122.02404,Copper's Dream Rescue,CA,94085
Mountain View,US,CA1153,37.3886,-122.0767,Fat Cat Rescue,CA,94041
La Barge ,US,WY78,42.2618,-110.1936,Small Town Community Cats INC,WY,83123
Mountain View,US,CA1036,37.3782,-122.0837,Bay Area Cat Rescue,CA,94040
Sunnyvale,US,CA1513,37.3758,-122.0204,Baxter and Friends,CA,94086
Salt Lake City ,US,UT201,40.716,-111.8864,Danate Rescue Group ,UT,84115
Salt Lake City,US,UT85,40.7377,-111.8569,Wasatch Animal Rescue,UT,84105
West Jordan,US,UT200,40.5987,-112.037,West Jordan Animal Shelter,UT,84081
Mariposa,US,CA1537,37.5015,-120.0125,The Catnip Society,CA,95338
Santa Clara,US,CA1173,37.3522,-121.9583,Silicon Valley Animal Control Authority,CA,95054
Santa Clara,US,CA939,37.3522,-121.9583,Animal Rescue and Care Network Inc.,CA,95056
Santa Clara,US,CA2374,37.3522,-121.9583,Westie Rescue Northern California,CA,95050
Santa Clara,US,CA2521,37.3522,-121.9583,Every Pet's Dream,CA,95050
Salt Lake City,US,UT156,40.7395,-111.8216,Utah's Perfect Pointers,UT,84108
Salt Lake City,US,UT67,40.7395,-111.8216,Utah Friends of Basset Hounds,UT,84108
Salt Lake City,US,UT185,40.7395,-111.8216,Herding Haven,UT,84108
Salt Lake City,US,UT07,40.6606,-111.9203,Salt Lake County Animal Services,UT,84123
Salt Lake City,US,UT160,40.7048,-111.8564,Doggie Mannerz,UT,84106
Salt Lake City,US,UT162,40.7048,-111.8564,American Brittany Rescue - UT/ID,UT,84106
West Jordan,US,UT145,40.6254,-111.9616,Ruff Patch Rescue,UT,84084
West Jordan,US,UT54,40.6254,-111.9616,Utah Labrador and Newfoundland Rescue,UT,84084
San Jose,US,CA595,37.3468,-121.8839,City of San José Animal Care Center,CA,95112
San Jose,US,CA973,37.3468,-121.8839,13th St Cats,CA,95112
Murray,US,UT28,40.6669,-111.8872,Humane Society of Utah,UT,84157
San Jose,US,CA571,37.3353,-121.8939,South Bay Purebred Rescue,CA,95158
San Jose,US,CA834,37.3353,-121.8939,Nike Animal Rescue Foundation (NARF),CA,95159
San Jose,US,CA1965,37.3353,-121.8939,One Planet Rescue,CA,95154
San Jose,US,CA2251,37.3353,-121.8939,Jakes Wish Dog Rescue,CA,95155
San Jose,US,CA2312,37.3353,-121.8939,Silicon Valley Pet Project,CA,95150
Salt Lake City,US,UT17,40.6563,-111.8804,Second Chance for Homeless Pets,UT,84107
Salt Lake City,US,UT38,40.7021,-111.8142,Pet Samaritan Fund,UT,84109
Cupertino,US,CA573,37.3178,-122.0402,Safe Haven Animal Sanctuary,CA,95014
Cupertino,US,CA2054,37.3178,-122.0402,AKarmic Connections Animal Rescue,CA,95014
San Jose,US,CA1060,37.3145,-121.9344,Toy Breed Rescue,CA,95128
San Jose,US,CA2117,37.3145,-121.9344,Schwartz Family Animal Welfare Foundation,CA,95128
San Jose,US,CA2428,37.3145,-121.9344,Woofie's Rescue,CA,95128
Diamondville,US,WY69,41.7779,-110.537,"Paws and Claws Animal Adoption and Care Center, Inc.",WY,83116
San Jose,US,CA1769,37.3057,-122.0006,Pets Care,CA,95129
Salt Lake City,US,UT71,40.6624,-111.8363,Community Animal Welfare Society (CAWS),UT,84117
Herriman,US,UT169,40.5141147,-112.0329938,Bulldog Club of Utah/Rescue,UT,84096
Midvale,US,UT184,40.6154,-111.884,Cavalier Crazy Rescue,UT,84047
Campbell,US,CA1644,37.2872,-121.9489,St. Francis Animal Protection Society,CA,95009
San Jose,US,CA586,37.2872,-121.9489,CARE Companion Animal Rescue Effort,CA,95011
Campbell,US,CA2227,37.2872,-121.9489,Cal State Dog Rescue,CA,95011
Newman,US,CA1742,37.3241,-121.0247,City of Newman,CA,95360
South Jordan,US,UT94,40.5622,-111.9289,South Jordan Animal Services,UT,84095
Campbell,US,CA410,37.2799,-121.9566,Itty Bitty Orphan Kitty Rescue,CA,95008
Campbell,US,CA444,37.2799,-121.9566,Bay Area Siberian Husky Rescue/Referral,CA,95008
Atwater,US,CA840,37.3492,-120.6037,Last Hope Cat Kingdom,CA,95301
San Jose,US,CA1370,37.2579,-121.8899,"Our Pack, Inc.",CA,95118
San Jose,US,CA1791,37.2579,-121.8899,"Southern California Dachshund Relief, Inc.",CA,95118
San Jose,US,CA1052,37.2567,-121.9214,Group Education to Protect and Defend Animals,CA,95124
San Jose,US,CA1392,37.2567,-121.9214,Tailchaser Rescue,CA,95124
La Honda,US,CA1027,37.2523,-122.3925,Cavy House Guinea PIg Rescue,CA,94020
La Honda,US,CA874,37.2523,-122.3925,WKODIT,CA,94020
Sandy,US,UT50,40.5941,-111.8315,Sheltie Rescue of Utah,UT,84093
San Jose,US,CA1584,37.2435,-121.8292,STAR - Support Team Animal Rescue,CA,95123
San Jose,US,CA1685,37.2435,-121.8292,Lucky Paws Rescue,CA,95123
Los Gatos,US,CA2514,37.2267,-121.9736,Furrever Cat and Kitten Rescue,CA,95031
Coalville,US,UT68,40.7802,-111.432,Summit County Animal Control,UT,84017
Gustine,US,CA1698,37.2025,-121.0104,Tail Waggin All Breed Rescue,CA,95322
Boulder Creek,US,CA946,37.1447,-122.1285,Red Rover Rescue,CA,95006
Oakhurst,US,CA1382,37.327,-119.651,Kellen Rescue,CA,93644
Morgan Hill,US,CA138,37.1306,-121.6533,Town Cats,CA,95038
Morgan Hill,US,CA593,37.1306,-121.6533,FOSMAS,CA,95038
Morgan Hill,US,CA2025,37.1306,-121.6533,City Lights Foundation,CA,95038
Morgan Hill,US,CA2550,37.1306,-121.6533,South Bay Rabbit Rescue,CA,95038
Park City,US,UT33,40.6462,-111.4981,Nuzzles & Co. Adoption Center,UT,84098
Lehi,US,UT152,40.4161,-111.7905,Blu's Ranch and Rescue,UT,84043
San Martin,US,CA1344,37.0905,-121.5961,Santa Clara County Animal Care & Control,CA,95046
San Martin,US,CA1650,37.0905,-121.5961,Friends4Pets,CA,95046
San Martin,US,CA2467,37.0905,-121.5961,All Animal Rescue & Friends (AARF),CA,95046
Felton,US,CA2304,37.0612,-122.0655,Paddington Station,CA,95018
Coarsegold,US,CA1670,37.2073,-119.7353,Lone Oak Rescue Inc,CA,93614
Los Banos,US,CA2200,37.0735,-120.8282,Kate's Rescue for Animals,CA,93635
Gilroy,US,CA2507,37.0188,-121.5789,South County Tail Waggers,CA,95020
Gilroy,US,CA2579,37.0188,-121.5789,Del Oro Foundation,CA,95020
Scotts Valley,US,CA1135,36.9742,-122.0297,The Rabbit Haven,CA,95067
Santa Cruz,US,CA1618,36.9742,-122.0297,Animal Shelter Relief Rescue,CA,95063
Santa Cruz,US,CA992,36.9742,-122.0297,Santa Cruz SPCA,CA,95063
Santa Cruz,US,CA2236,36.9742,-122.0297,Four Paws to Love,CA,95061
Santa Cruz,US,CA625,36.9726,-121.9902,Santa Cruz County Animal Shelter,CA,95062
Provo,US,UT123,40.2689,-111.6537,Arctic Breeds Rescue,UT,84604
San Juan Bautista,US,CA2561,36.8634,-121.5457,Thulani Senior German Shepherd Rescue,CA,95045
Hollister,US,CA1549,36.8525,-121.4006,"ACGSR, Inc",CA,95024
Hollister,US,CA288,36.8523,-121.3926,Rhodesian Ridgeback Rescue of Northern California,CA,95023
Hollister,US,CA290,36.8523,-121.3926,Pet Friends,CA,95023
Spanish Fork,US,UT189,40.0993,-111.6562,"Utah Valley Animal Rescue, Inc.",UT,84660
Worland,US,WY04,44.0241,-107.9458,New Hope Humane Society,WY,82401
Salinas,US,CA1383,36.7603,-121.6634,Friendly Farms,CA,93907
Paicines,US,CA712,36.7286,-121.2775,Japanese Chin Care and Rescue Effort (JCCARE),CA,95043
Fresno,US,CA1298,36.8563,-119.7689,K9 Best Friends Forever - K9BFF Inc.,CA,93720
Fresno,US,CA1778,36.8563,-119.7689,Bandit's Buddies Rescue,CA,93720
Fresno,US,CA1898,36.8563,-119.7689,Humanity For Healthy Animals Foundation,CA,93720
Riverton,US,WY24,43.0287,-108.3939,Paws for Life Animal League and Riverton Animal Adoption Center,WY,82501
Fresno,US,CA2283,36.7926,-119.874,Feral Paws Rescue Group,CA,93722
Clovis,US,CA541,36.811,-119.7102,"Miss Winkles Pet Adoption Center, Clovis",CA,93612
Pacific Grove,US,CA1623,36.6183,-121.9207,Peace of Mind Dog Rescue,CA,93950
Pacific Grove,US,CA2442,36.6183,-121.9207,Brandy Sleddogs Rescue of Central California,CA,93950
Lander,US,WY01,42.4967,-108.73,Lander Pet Connection Inc.,WY,82520
Fresno,US,CA156,36.758,-119.8113,Animal Rescue of Fresno,CA,93728
Fresno,US,CA229,36.758,-119.8113,Valley Animal Center,CA,93728
Monterey,US,CA2469,36.6003,-121.8936,Golden Oldies Cat Rescue,CA,93942
Monterey,US,CA1164,36.5952,-121.8815,The SPCA for Monterey County,CA,93940
Fresno,US,CA2195,36.7478,-119.7714,Mending Fences,CA,93729
Fresno,US,CA2390,36.6984,-119.821,Fresno Humane Animal Services,CA,93706
Fresno,US,CA1640,36.6735,-119.7464,Animal Compassion Team of California,CA,93725
Green River,US,WY58,41.5169,-109.4485,Green River Animal Control Shelter,WY,82935
Fowler,US,CA1071,36.6283,-119.6755,Pinky Paws ResQ,CA,93625
Parlier,US,CA457,36.6145,-119.5283,The Cat House on the Kings,CA,93648
Sheridan,US,WY13,44.7785,-106.9721,Western Australian Shepherd Rescue,WY,82801
Sheridan,US,WY14,44.7785,-106.9721,Sheridan Dog & Cat Shelter Inc.,WY,82801
Sheridan,US,WY52,44.7785,-106.9721,Herding Rescue Dogs of Wyoming,WY,82801
Sheridan,US,WY62,44.7785,-106.9721,Second Chance Sheridan Cat Rescue,WY,82801
Kingsburg,US,CA1727,36.5195,-119.5551,Pawsitive Connections,CA,93631
Duchesne,US,UT148,40.1633,-110.4011,Duchesne County Animal Control ,UT,84021
Hanford,US,CA944,36.33,-119.6515,Kings County Animal Services,CA,93230
Lemoore,US,CA889,36.2974,-119.7891,Kings SPCA,CA,93245
Lemoore,US,CA1005,36.2974,-119.7891,Stonecliffe Animal Rescue,CA,93245
Lemoore,US,CA2291,36.2974,-119.7891,Valley Animal Haven,CA,93245
Visalia,US,CA492,36.33,-119.2594,Tulare County Animal Services,CA,93292
Visalia,US,CA414,36.3123,-119.3164,Valley Oak SPCA,CA,93277
Visalia,US,CA929,36.3123,-119.3164,Love of Animals Inc.,CA,93277
Exeter,US,CA2570,36.2869,-119.1392,Courage to Train,CA,93221
Roosevelt,US,UT170,40.3003,-109.9982,Furever Buddys Dog Rescue,UT,84066
Salina,US,UT129,38.9493,-111.8629,Fullmer Menagerie Animal Rescue,UT,84654
Tulare,US,CA569,36.2034,-119.331,"Toy Fox Terrier Rescue, Inc.",CA,93274
Tulare,US,CA2099,36.2034,-119.331,Tulare Animal Services,CA,93274
Rock Springs,US,WY03,41.5511,-108.5547,Red Desert Humane Society,WY,82901
Rock Springs,US,WY68,41.5511,-108.5547,Rock Springs Animal Control,WY,82901
LINDSAY,US,CA1655,36.2087,-119.0983,CENTRAL VALLEY RESCUE RAILROAD,CA,93247
Vernal,US,UT44,40.463,-109.5787,Uintah Animal Shelter,UT,84078
Vernal,US,UT192,40.463,-109.5787,Ashley Valley Community Cats,UT,84078
Parowan,US,UT168,37.8422,-112.8272,Parowan Animal Shelter/Parowan Animal Assistance League,UT,84761
Cedar City,US,UT91,37.7111,-113.0425,CEDAR ANIMAL RESCUE,UT,84720
Cedar City,US,UT158,37.6775,-113.0611,Iron County Animal Shelter,UT,84721
Paso Robles,US,CA2307,35.5921,-120.6825,Central Coast Herding Dog Rescue,CA,93446
Cambria,US,CA1585,35.5484,-121.0735,Homeless Animal Rescue Team,CA,93428
Templeton,US,CA104,35.5254,-120.707,Second Chance at Love Humane Society,CA,93465
Templeton,US,CA797,35.5254,-120.707,Short N Sweet Dog Rescue,CA,93465
Glendive,US,MT49,47.1063,-104.719,Montana German Shorthaired Pointer Rescue,MT,59330
Atascadero,US,CA1466,35.4803,-120.6696,Foxy Doxy Dachshund Rescue,CA,93422
Atascadero,US,CA1771,35.4803,-120.6696,Woods Humane Society North County,CA,93422
Wasco,US,CA1181,35.5984,-119.323,Wasco Animal Shelter,CA,93280
Ivins,US,UT74,37.1686,-113.6786,Ivins Animal Shelter & Adoption Center serving Ivins and Santa Clara,UT,84738
Rawlins,US,WY79,41.7832,-107.22,Rawlins Rochelle Animal Shelter,WY,82301
Shafter,US,CA620,35.4918,-119.2366,Shafter City Animal Control,CA,93263
Pahrump,US,NV157,36.2086,-115.9841,Furgotten Friends Dog Rescue,NV,89048
Pahrump,US,NV202,36.2086,-115.9841,Pets Are Worth Saving  PAWS,NV,89048
St. George,US,UT41,37.1054,-113.5778,One More Chance CATS/DOGS,UT,84790
Saint George,US,UT48,37.1054,-113.5778,Providing Animals With Support (PAWS),UT,84790
St. George,US,UT177,37.1054,-113.5778,RSQ DOGS,UT,84790
Gillette,US,WY37,44.2888,-105.4908,City/County Animal Shelter,WY,82716
Washington,US,UT08,37.1318,-113.5178,Washington City Animal Shelter,UT,84780
Casper,US,WY11,42.8507,-106.3213,Metro Animal Services,WY,82601
San Luis Obispo,US,CA991,35.2844,-120.6847,Woods Humane Society,CA,93405
La Verkin,US,UT176,37.2011,-113.2689,LaVerkin Animal Shelter,UT,84745
San Luis Obispo,US,CA916,35.2828,-120.6586,Feline Network of the Central Coast,CA,93406
Rangely,US,CO37,40.0852,-108.8017,Rangely Animal Shelter,CO,81648
Hurricane,US,UT139,37.1688,-113.287,OC Small Paws,UT,84737
Hurricane,US,UT114,37.1688,-113.287,Because Animals Matter (BAM),UT,84737
San Luis Obispo,US,CA1475,35.2552,-120.6482,Befriended Felines San Luis Obispo County,CA,93401
Mesquite,US,NV99,36.8058,-114.0675,City of Mesquite Animal Shelter,NV,89027
Mesquite,US,NV68,36.8056,-114.0664,We Care for Animals,NV,89024
Bakersfield,US,CA631,35.4155,-119.0349,The Cat People,CA,93308
Bakersfield,US,CA2022,35.4155,-119.0349,A SafeFurr Place Animal Rescue,CA,93308
Bakersfield ,US,CA2554,35.4155,-119.0349,Hand Me Down Dog Rescue ,CA,93308
Bakersfield,US,CA551,35.3863,-119.17,Paw Printz Pitbull Rescue,CA,93314
Bakersfield,US,CA1377,35.3809,-119.1206,Pet Matchmaker Rescue,CA,93312
